id,neighborhood,advertiser,title,category,search_keyword,rating,reviews_count,lat,lng,address,reward,discountPercentage,actionText,imageUrl
493,حي السليمانية,هنقرموود,هنقرموود,عام,برجر,4.7,31,24.6976847,46.6861752,الرياض,1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
494,حي السليمانية,كليفر ستيك,كليفر ستيك,عام,برجر,4.6,530,24.7047028,46.6846196,"شارع موسى بن نصير، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
495,حي السليمانية,Burger Butcher Shop | ملحمة برغر,Burger Butcher Shop | ملحمة برغر,عام,برجر,4.6,372,24.6857673,46.6985813,"MMPX+9C5، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
496,حي السليمانية,ابسلوت فرايز,ابسلوت فرايز,عام,برجر,3.8,332,24.7068509,46.6872803,"المهندس مساعد العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
497,حي السليمانية,بيقل بروذرز,بيقل بروذرز,عام,برجر,4,1215,24.6842895,46.7029766,"طريق مكة المكرمة الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
498,حي السليمانية,واقيو,واقيو,عام,برجر,4.4,9111,24.7065141,46.7077346,"8563 شارع الأمير عبدالعزيز بن مساعد بن جلوي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
499,حي السليمانية,شكن,شكن,عام,برجر,3.9,189,24.7057271,46.6866797,"PM4P+8MG, موسى بن نصير، 7021، حي العليا،, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
500,حي الورود,ماما نورة,ماما نورة,عام,مطعم,4.2,31084,24.7241981,46.6565627,"طريق الملك عبدالله، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
501,حي الورود,مطعم جليا,مطعم جليا,عام,مطعم,4.7,2554,24.7243563,46.6755574,"حي، شارع الأمير سلطان بن سلمان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
502,حي الورود,مطعم الخليج الصيني,مطعم الخليج الصيني,عام,مطعم,4.2,1925,24.7146967,46.6699663,"7116 طريق الملك فهد الفرعي، الرحمانية 4368، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
503,حي الورود,كبدة وصدقتها,كبدة وصدقتها,عام,مطعم,4,4628,24.7259963,46.6793036,"3416 شارع الأمير أحمد بن عبدالعزيز، Al Wurud الرياض SA",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
504,حي الورود,مطاعم وادي الزمرد (فرع حي الملك فهد),مطاعم وادي الزمرد (فرع حي الملك فهد),عام,مطعم,4.1,902,24.739394,46.6699226,"RHFA3155، 3155 طريق الأمير نايف بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
505,حي الورود,سمكيات,سمكيات,عام,مطعم,4,2770,24.7270968,46.6890442,"الشيخ عبدالله العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
506,حي الورود,مطعم ورد,مطعم ورد,عام,مطعم,4.2,5060,24.7047119,46.6556498,"طريق 2163 طريق العروبة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
507,حي الورود,مطعم الضيف المخصوص,مطعم الضيف المخصوص,عام,مطعم,4.1,702,24.7402797,46.6837546,"طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
508,حي الورود,TOKYO,TOKYO,عام,مطعم,4.4,8868,24.7181459,46.6867051,"طريق العروبة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
509,حي الورود,مطعم لحظات شامية,مطعم لحظات شامية,عام,مطعم,4.8,591,24.718268,46.6807629,"المهندس مساعد العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
510,حي الورود,أرمين,أرمين,عام,مطعم,4.5,9255,24.7261772,46.6911813,"6749 طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
511,حي الورود,مطعم و كافيه دامسكو,مطعم و كافيه دامسكو,عام,مطعم,4.4,4296,24.7067277,46.6876889,"بجوار السدحان، شارع موسى بن نصير، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
512,حي الورود,مطعم بهار الهند,مطعم بهار الهند,عام,مطعم,4.7,1636,24.7239419,46.6746093,"شارع الأمير سلطان بن سلمان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
513,حي الورود,روعة اسيا,روعة اسيا,عام,مطعم,4.4,1443,24.7206882,46.679474,"Engineer, Al Anjari Street, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
514,حي الورود,YUNLAI CHINESE RESTAURANT (云来),YUNLAI CHINESE RESTAURANT (云来),عام,مطعم,4.4,406,24.7385727,46.667933,"1st Floor، طريق الأمير نايف بن عبدالعزيز، Building No. 2829، Associated Accountants Building، First Floor، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
515,حي الورود,مطعم ومطابخ عصر الرياض,مطعم ومطابخ عصر الرياض,عام,مطعم,3.9,567,24.7269797,46.6886919,"الشيخ عبدالله العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
516,حي الورود,مطعم ذوق وادي تهامة الأصيل للاكلات الشعبية,مطعم ذوق وادي تهامة الأصيل للاكلات الشعبية,عام,مطعم,3.8,1867,24.7385755,46.6667311,"شارع الأمير نايف بن عبد العزيز, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
517,حي الورود,الصاج الذهبي,الصاج الذهبي,عام,مطعم,3.8,3172,24.7396173,46.670477,"Prince Naif bin Abdulaziz Rd، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
518,حي الورود,مطعم اكليل لبنان,مطعم اكليل لبنان,عام,مطعم,4,5931,24.7107376,46.6721336,"PM6C+6WM، طريق الملك فهد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
519,حي الورود,مطعم راجداني,مطعم راجداني,عام,مطعم,4.5,48,24.7195955,46.6799408,"6680 المهندس مساعد العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
520,حي الورود,مطعم ورقة زيتون,مطعم ورقة زيتون,عام,مطعم,4,218,24.7057805,46.6767252,"شاروادي حنيفة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
521,حي الورود,مطعم القصر الكوري,مطعم القصر الكوري,عام,مطعم,3.7,2570,24.711911,46.6622588,"شارع التخصصي الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
522,حي الورود,مطعم كبده وجبن,مطعم كبده وجبن,عام,مطعم,3.9,1012,24.7387107,46.6682602,"RHFA2989، 2989 طريق الأمير نايف بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
523,حي الورود,اوفيليا مطعم وكافيه,اوفيليا مطعم وكافيه,عام,مطعم,4,2360,24.7341698,46.6803389,"3295 طريق الملك عبدالله الفرعي، الورود، الرياض 12254 8271،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
524,حي الورود,مطعم أمجاد عدن,مطعم أمجاد عدن,عام,مطعم,4.3,215,24.7113636,46.6957815,"PM6W+G88، شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
525,حي الورود,شايه,شايه,عام,مطعم,3.7,2601,24.7251816,46.6590054,"طريق الملك عبدالله الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
526,حي الورود,مطعم لاثاني. مأكولات الباكستانية,مطعم لاثاني. مأكولات الباكستانية,عام,مطعم,3.9,1914,24.7049762,46.6772677,"2537 رقم 78، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
527,حي الورود,مطعم كنز الشواية البخاري,مطعم كنز الشواية البخاري,عام,مطعم,3.8,544,24.7241364,46.6760917,"2903 7169 شارع الأمير سلطان بن سلمان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
528,حي الورود,مطعم اضواء صلاح الدين,مطعم اضواء صلاح الدين,عام,مطعم,3.9,339,24.7312118,46.6886865,"2342 طريق الملك عبدالعزيز الفرعي، 7285، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
529,حي الورود,مطاعم ماريز,مطاعم ماريز,عام,مطعم,3.2,540,24.7352779,46.6841024,"PMPM+4J8، طريق الملك عبدالله، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
530,حي الورود,بروتينك مطعم صحي,بروتينك مطعم صحي,عام,مطعم,3.9,1242,24.7101968,46.663002,"At شارع التخصصي، 3670, 6611, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
531,حي الورود,بابصيل,بابصيل,عام,مطعم,3.9,2480,24.7325543,46.6876285,"PMMQ+23C، طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
532,حي الورود,حومتنا تونسي 100 %,حومتنا تونسي 100 %,عام,مطعم,4.4,776,24.7060852,46.6884328,"ِAljazera HyperMArket, 3333 Musa Bin Nusair, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
533,حي الورود,مطعم بيتزا كفاك,مطعم بيتزا كفاك,عام,مطعم,4.2,401,24.7411114,46.670598,"المغيرة بن شعبة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
534,حي الورود,مطعم بديعة الشرق,مطعم بديعة الشرق,عام,مطعم,4.1,319,24.7150405,46.6698157,"Build no.7116, King Fahd Road, 4368 Al-Rahmaniyah، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
535,حي الورود,ساموراي,ساموراي,عام,مطعم,4.2,145,24.7119375,46.6751875,"Ground Floor، مركز المملكة، شارع العليا، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
536,حي الورود,الزلال,الزلال,عام,مطعم,4,274,24.7100882,46.692588,"3751 7503 شارع الامير ممدوح بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
537,حي الورود,سفرة الرياض,سفرة الرياض,عام,مطعم,3.5,95,24.7244607,46.6571958,"8165 طريق الملك عبدالله، 3023, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
538,حي الورود,مطعم قاسميه الفوال,مطعم قاسميه الفوال,عام,مطعم,4.2,2018,24.725821,46.6788333,"شارع الأمير سلطان بن سلمان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
539,حي الورود,القلزم,القلزم,عام,مطعم,4,3340,24.707874,46.6643194,"طريق العروبة الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
540,حي الورود,مطابخ المرابع,مطابخ المرابع,عام,مطعم,3.5,244,24.7120766,46.6621166,"حي, محمد السبتي، طريق التخصصي, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
541,حي الورود,مطعم درة الصين,مطعم درة الصين,عام,مطعم,4.2,297,24.7067206,46.6904494,"عبدالله بن سليمان الحمدان، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
542,حي الورود,مطعم الفطيرة الدمشقية,مطعم الفطيرة الدمشقية,عام,مطعم,3.7,468,24.7324556,46.6879177,"طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
543,حي الورود,كودو,كودو,عام,مطعم,4.1,1733,24.7104997,46.6936459,"Near Philippine Airlines، Prince Mamdouh Bin Abdul Aziz St، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
544,حي الورود,مطعم شواية العروبة البخاري,مطعم شواية العروبة البخاري,عام,بخاري,3.5,363,24.7094856,46.6652484,طريق العروبة - حي الرحمانية الرياض 11564,1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
545,حي الورود,زيندان بخارى | ZINDAN,زيندان بخارى | ZINDAN,عام,بخاري,4,58,24.7337522,46.6873918,"7551 طريق الملك عبدالعزيز الفرعي, 2213، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
546,حي الورود,مطعم وشواية الورود البخاري,مطعم وشواية الورود البخاري,عام,بخاري,3.6,289,24.7190323,46.6808448,"PM9J+J89، الشيخ حمد الجاسر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
547,حي الورود,مطعم شواية المحيط البخاري,مطعم شواية المحيط البخاري,عام,بخاري,3.7,93,24.7395574,46.6691535,"طريق الأمير نايف بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
